Starting Sweep: Batch Size: 64, Learning Rate: 0.0001
Making datasets and defining subsets
Training: 60000 -> 6000
Testing: 10000 -> 1000
Making Dataloaders
Defining network
2024-06-14 17:16:27.302272
Scaler Value: 0.013513513513513514
Training - 2024-06-14 17:16:27.303265
[1/9, 1/94] Training Loss: 0.0694 - Iteration Time: 0:00:01.642580
[1/9, 2/94] Training Loss: 0.0696 - Iteration Time: 0:00:01.299343
[1/9, 3/94] Training Loss: 0.0721 - Iteration Time: 0:00:01.298310
[1/9, 4/94] Training Loss: 0.0715 - Iteration Time: 0:00:01.262129
[1/9, 5/94] Training Loss: 0.0706 - Iteration Time: 0:00:01.306800
[1/9, 6/94] Training Loss: 0.0693 - Iteration Time: 0:00:01.306788
[1/9, 7/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.249216
[1/9, 8/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.253158
[1/9, 9/94] Training Loss: 0.0692 - Iteration Time: 0:00:01.266160
[1/9, 10/94] Training Loss: 0.0712 - Iteration Time: 0:00:01.247755
[1/9, 11/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.293833
[1/9, 12/94] Training Loss: 0.0675 - Iteration Time: 0:00:01.269557
[1/9, 13/94] Training Loss: 0.0664 - Iteration Time: 0:00:01.262741
[1/9, 14/94] Training Loss: 0.0703 - Iteration Time: 0:00:01.251268
[1/9, 15/94] Training Loss: 0.0677 - Iteration Time: 0:00:01.288011
[1/9, 16/94] Training Loss: 0.0674 - Iteration Time: 0:00:01.262127
[1/9, 17/94] Training Loss: 0.0719 - Iteration Time: 0:00:01.270180
[1/9, 18/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.288874
[1/9, 19/94] Training Loss: 0.0674 - Iteration Time: 0:00:01.317171
[1/9, 20/94] Training Loss: 0.0698 - Iteration Time: 0:00:01.342042
[1/9, 21/94] Training Loss: 0.0688 - Iteration Time: 0:00:01.474475
[1/9, 22/94] Training Loss: 0.0676 - Iteration Time: 0:00:01.359332
[1/9, 23/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.313756
[1/9, 24/94] Training Loss: 0.0689 - Iteration Time: 0:00:01.240308
[1/9, 25/94] Training Loss: 0.0711 - Iteration Time: 0:00:01.279481
[1/9, 26/94] Training Loss: 0.0689 - Iteration Time: 0:00:01.273530
[1/9, 27/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.330077
[1/9, 28/94] Training Loss: 0.0685 - Iteration Time: 0:00:01.292363
[1/9, 29/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.260136
[1/9, 30/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.308767
[1/9, 31/94] Training Loss: 0.0692 - Iteration Time: 0:00:01.280939
[1/9, 32/94] Training Loss: 0.0692 - Iteration Time: 0:00:01.282448
[1/9, 33/94] Training Loss: 0.0716 - Iteration Time: 0:00:01.285963
[1/9, 34/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.251672
[1/9, 35/94] Training Loss: 0.0685 - Iteration Time: 0:00:01.304293
[1/9, 36/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.272998
[1/9, 37/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.304836
[1/9, 38/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.268050
[1/9, 39/94] Training Loss: 0.0673 - Iteration Time: 0:00:01.269051
[1/9, 40/94] Training Loss: 0.0688 - Iteration Time: 0:00:01.252745
[1/9, 41/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.257729
[1/9, 42/94] Training Loss: 0.0691 - Iteration Time: 0:00:01.285418
[1/9, 43/94] Training Loss: 0.0671 - Iteration Time: 0:00:01.404993
[1/9, 44/94] Training Loss: 0.0694 - Iteration Time: 0:00:01.333161
[1/9, 45/94] Training Loss: 0.0667 - Iteration Time: 0:00:01.253728
[1/9, 46/94] Training Loss: 0.0691 - Iteration Time: 0:00:01.293483
