Starting Sweep: Batch Size: 64, Learning Rate: 0.0001
Making datasets and defining subsets
Training: 60000 -> 6000
Testing: 10000 -> 1000
Making Dataloaders
Defining network
2024-06-15 15:07:58.862517
Scaler Value: 0.013513513513513514
Training - 2024-06-15 15:07:58.863013
[1/9, 1/94] Training Loss: 0.0687 - Iteration Time: 0:00:02.000824
[1/9, 2/94] Training Loss: 0.0689 - Iteration Time: 0:00:01.463177
[1/9, 3/94] Training Loss: 0.0709 - Iteration Time: 0:00:01.584134
[1/9, 4/94] Training Loss: 0.0710 - Iteration Time: 0:00:01.545321
[1/9, 5/94] Training Loss: 0.0700 - Iteration Time: 0:00:01.440777
[1/9, 6/94] Training Loss: 0.0688 - Iteration Time: 0:00:01.471079
[1/9, 7/94] Training Loss: 0.0685 - Iteration Time: 0:00:01.485955
[1/9, 8/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.509217
[1/9, 9/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.475745
[1/9, 10/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.496845
[1/9, 11/94] Training Loss: 0.0674 - Iteration Time: 0:00:01.527180
[1/9, 12/94] Training Loss: 0.0658 - Iteration Time: 0:00:01.443971
[1/9, 13/94] Training Loss: 0.0651 - Iteration Time: 0:00:01.481555
[1/9, 14/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.462061
[1/9, 15/94] Training Loss: 0.0657 - Iteration Time: 0:00:01.478954
[1/9, 16/94] Training Loss: 0.0655 - Iteration Time: 0:00:01.456571
[1/9, 17/94] Training Loss: 0.0695 - Iteration Time: 0:00:01.514716
[1/9, 18/94] Training Loss: 0.0660 - Iteration Time: 0:00:01.460114
[1/9, 19/94] Training Loss: 0.0652 - Iteration Time: 0:00:01.474435
[1/9, 20/94] Training Loss: 0.0670 - Iteration Time: 0:00:01.450147
[1/9, 21/94] Training Loss: 0.0662 - Iteration Time: 0:00:01.524569
[1/9, 22/94] Training Loss: 0.0649 - Iteration Time: 0:00:01.468031
[1/9, 23/94] Training Loss: 0.0661 - Iteration Time: 0:00:01.526334
[1/9, 24/94] Training Loss: 0.0661 - Iteration Time: 0:00:01.552875
[1/9, 25/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.445713
[1/9, 26/94] Training Loss: 0.0667 - Iteration Time: 0:00:01.493153
[1/9, 27/94] Training Loss: 0.0657 - Iteration Time: 0:00:01.452209
[1/9, 28/94] Training Loss: 0.0658 - Iteration Time: 0:00:01.500743
[1/9, 29/94] Training Loss: 0.0660 - Iteration Time: 0:00:01.525121
[1/9, 30/94] Training Loss: 0.0659 - Iteration Time: 0:00:01.559811
[1/9, 31/94] Training Loss: 0.0661 - Iteration Time: 0:00:01.456112
[1/9, 32/94] Training Loss: 0.0664 - Iteration Time: 0:00:01.489367
[1/9, 33/94] Training Loss: 0.0680 - Iteration Time: 0:00:01.590678
[1/9, 34/94] Training Loss: 0.0651 - Iteration Time: 0:00:01.527054
[1/9, 35/94] Training Loss: 0.0653 - Iteration Time: 0:00:01.588073
[1/9, 36/94] Training Loss: 0.0657 - Iteration Time: 0:00:01.638209
[1/9, 37/94] Training Loss: 0.0652 - Iteration Time: 0:00:01.464574
[1/9, 38/94] Training Loss: 0.0656 - Iteration Time: 0:00:01.488427
[1/9, 39/94] Training Loss: 0.0644 - Iteration Time: 0:00:01.497346
[1/9, 40/94] Training Loss: 0.0651 - Iteration Time: 0:00:01.457133
[1/9, 41/94] Training Loss: 0.0650 - Iteration Time: 0:00:01.507785
[1/9, 42/94] Training Loss: 0.0659 - Iteration Time: 0:00:01.519623
[1/9, 43/94] Training Loss: 0.0640 - Iteration Time: 0:00:01.475604
[1/9, 44/94] Training Loss: 0.0662 - Iteration Time: 0:00:01.443772
[1/9, 45/94] Training Loss: 0.0637 - Iteration Time: 0:00:01.479946
[1/9, 46/94] Training Loss: 0.0659 - Iteration Time: 0:00:01.652127
