Starting Sweep: Batch Size: 64, Learning Rate: 0.0001
Making datasets and defining subsets
Training: 60000 -> 6000
Testing: 10000 -> 1000
Making Dataloaders
Defining network
2024-06-15 12:53:05.023636
Scaler Value: 0.013513513513513514
Training - 2024-06-15 12:53:05.024132
[1/9, 1/94] Training Loss: 0.0694 - Iteration Time: 0:00:01.873116
[1/9, 2/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.476024
[1/9, 3/94] Training Loss: 0.0716 - Iteration Time: 0:00:01.428878
[1/9, 4/94] Training Loss: 0.0715 - Iteration Time: 0:00:01.471022
[1/9, 5/94] Training Loss: 0.0703 - Iteration Time: 0:00:01.467575
[1/9, 6/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.448296
[1/9, 7/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.459086
[1/9, 8/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.433816
[1/9, 9/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.429853
[1/9, 10/94] Training Loss: 0.0708 - Iteration Time: 0:00:01.411461
[1/9, 11/94] Training Loss: 0.0685 - Iteration Time: 0:00:01.414431
[1/9, 12/94] Training Loss: 0.0671 - Iteration Time: 0:00:01.511205
[1/9, 13/94] Training Loss: 0.0661 - Iteration Time: 0:00:01.422925
[1/9, 14/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.403486
[1/9, 15/94] Training Loss: 0.0675 - Iteration Time: 0:00:01.417963
[1/9, 16/94] Training Loss: 0.0673 - Iteration Time: 0:00:01.463583
[1/9, 17/94] Training Loss: 0.0718 - Iteration Time: 0:00:01.434279
[1/9, 18/94] Training Loss: 0.0680 - Iteration Time: 0:00:01.400046
[1/9, 19/94] Training Loss: 0.0672 - Iteration Time: 0:00:01.440260
[1/9, 20/94] Training Loss: 0.0692 - Iteration Time: 0:00:01.565281
[1/9, 21/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.441233
[1/9, 22/94] Training Loss: 0.0672 - Iteration Time: 0:00:01.422400
[1/9, 23/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.412453
[1/9, 24/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.482438
[1/9, 25/94] Training Loss: 0.0709 - Iteration Time: 0:00:01.433277
[1/9, 26/94] Training Loss: 0.0688 - Iteration Time: 0:00:01.472009
[1/9, 27/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.428829
[1/9, 28/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.432788
[1/9, 29/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.388147
[1/9, 30/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.471972
[1/9, 31/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.489837
[1/9, 32/94] Training Loss: 0.0690 - Iteration Time: 0:00:01.534980
[1/9, 33/94] Training Loss: 0.0712 - Iteration Time: 0:00:01.473022
[1/9, 34/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.489311
[1/9, 35/94] Training Loss: 0.0681 - Iteration Time: 0:00:01.447691
[1/9, 36/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.481899
[1/9, 37/94] Training Loss: 0.0681 - Iteration Time: 0:00:01.410502
[1/9, 38/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.461119
[1/9, 39/94] Training Loss: 0.0670 - Iteration Time: 0:00:01.441213
[1/9, 40/94] Training Loss: 0.0685 - Iteration Time: 0:00:01.582207
[1/9, 41/94] Training Loss: 0.0679 - Iteration Time: 0:00:01.482937
[1/9, 42/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.432411
[1/9, 43/94] Training Loss: 0.0666 - Iteration Time: 0:00:01.414984
[1/9, 44/94] Training Loss: 0.0689 - Iteration Time: 0:00:01.450670
[1/9, 45/94] Training Loss: 0.0664 - Iteration Time: 0:00:01.523638
[1/9, 46/94] Training Loss: 0.0687 - Iteration Time: 0:00:01.426927
