Starting Sweep: Batch Size: 64, Learning Rate: 0.0001
Making datasets and defining subsets
Training: 60000 -> 6000
Testing: 10000 -> 1000
Making Dataloaders
Defining network
2024-06-15 14:19:21.860039
Scaler Value: 0.013513513513513514
Training - 2024-06-15 14:19:21.860535
[1/9, 1/94] Training Loss: 0.0696 - Iteration Time: 0:00:01.980872
[1/9, 2/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.456607
[1/9, 3/94] Training Loss: 0.0721 - Iteration Time: 0:00:01.433456
[1/9, 4/94] Training Loss: 0.0721 - Iteration Time: 0:00:01.481438
[1/9, 5/94] Training Loss: 0.0713 - Iteration Time: 0:00:01.451702
[1/9, 6/94] Training Loss: 0.0701 - Iteration Time: 0:00:01.478426
[1/9, 7/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.459570
[1/9, 8/94] Training Loss: 0.0699 - Iteration Time: 0:00:01.499850
[1/9, 9/94] Training Loss: 0.0702 - Iteration Time: 0:00:01.535511
[1/9, 10/94] Training Loss: 0.0721 - Iteration Time: 0:00:01.556373
[1/9, 11/94] Training Loss: 0.0698 - Iteration Time: 0:00:01.453122
[1/9, 12/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.443773
[1/9, 13/94] Training Loss: 0.0670 - Iteration Time: 0:00:01.460106
[1/9, 14/94] Training Loss: 0.0707 - Iteration Time: 0:00:01.492383
[1/9, 15/94] Training Loss: 0.0679 - Iteration Time: 0:00:01.511679
[1/9, 16/94] Training Loss: 0.0677 - Iteration Time: 0:00:01.458610
[1/9, 17/94] Training Loss: 0.0718 - Iteration Time: 0:00:01.537975
[1/9, 18/94] Training Loss: 0.0680 - Iteration Time: 0:00:01.461125
[1/9, 19/94] Training Loss: 0.0670 - Iteration Time: 0:00:01.436300
[1/9, 20/94] Training Loss: 0.0695 - Iteration Time: 0:00:01.484873
[1/9, 21/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.586096
[1/9, 22/94] Training Loss: 0.0672 - Iteration Time: 0:00:01.519651
[1/9, 23/94] Training Loss: 0.0680 - Iteration Time: 0:00:01.478908
[1/9, 24/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.465063
[1/9, 25/94] Training Loss: 0.0704 - Iteration Time: 0:00:01.620832
[1/9, 26/94] Training Loss: 0.0683 - Iteration Time: 0:00:01.479936
[1/9, 27/94] Training Loss: 0.0679 - Iteration Time: 0:00:01.529011
[1/9, 28/94] Training Loss: 0.0678 - Iteration Time: 0:00:01.451207
[1/9, 29/94] Training Loss: 0.0684 - Iteration Time: 0:00:01.521634
[1/9, 30/94] Training Loss: 0.0678 - Iteration Time: 0:00:01.488368
[1/9, 31/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.556310
[1/9, 32/94] Training Loss: 0.0686 - Iteration Time: 0:00:01.476022
[1/9, 33/94] Training Loss: 0.0708 - Iteration Time: 0:00:01.511159
[1/9, 34/94] Training Loss: 0.0676 - Iteration Time: 0:00:01.447657
[1/9, 35/94] Training Loss: 0.0675 - Iteration Time: 0:00:01.442722
[1/9, 36/94] Training Loss: 0.0680 - Iteration Time: 0:00:01.476560
[1/9, 37/94] Training Loss: 0.0675 - Iteration Time: 0:00:01.492411
[1/9, 38/94] Training Loss: 0.0676 - Iteration Time: 0:00:01.513718
[1/9, 39/94] Training Loss: 0.0664 - Iteration Time: 0:00:01.513371
[1/9, 40/94] Training Loss: 0.0675 - Iteration Time: 0:00:01.512231
[1/9, 41/94] Training Loss: 0.0674 - Iteration Time: 0:00:01.509141
[1/9, 42/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.549919
[1/9, 43/94] Training Loss: 0.0660 - Iteration Time: 0:00:01.449724
[1/9, 44/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.523109
[1/9, 45/94] Training Loss: 0.0657 - Iteration Time: 0:00:01.411540
[1/9, 46/94] Training Loss: 0.0682 - Iteration Time: 0:00:01.423928
